"Date","Price","Open","High","Low","Vol.","Change %"
"08/11/2022","2,498,000","2,448,000","2,558,000","2,443,000","8.45K","2.04%"
"08/10/2022","2,448,000","2,281,000","2,485,000","2,232,000","11.06K","7.32%"
"08/09/2022","2,281,000","2,349,000","2,371,000","2,236,000","6.28K","-2.89%"
"08/08/2022","2,349,000","2,252,000","2,391,000","2,246,000","7.18K","4.31%"
"08/07/2022","2,252,000","2,245,000","2,284,000","2,224,000","3.59K","0.31%"
"08/06/2022","2,245,000","2,295,000","2,312,000","2,241,000","6.12K","-2.18%"
"08/05/2022","2,295,000","2,153,000","2,298,000","2,148,000","7.56K","6.60%"
"08/04/2022","2,153,000","2,174,000","2,214,000","2,122,000","6.07K","-0.97%"
"08/03/2022","2,174,000","2,183,000","2,240,000","2,138,000","6.48K","-0.50%"
"08/02/2022","2,185,000","2,162,000","2,225,000","2,081,000","11.59K","1.06%"
"08/01/2022","2,162,000","2,215,000","2,245,000","2,137,000","9.58K","-2.39%"
"07/31/2022","2,215,000","2,242,000","2,302,000","2,200,000","12.18K","-1.20%"
"07/30/2022","2,242,000","2,276,000","2,295,000","2,222,000","9.97K","-1.45%"
"07/29/2022","2,275,000","2,260,000","2,326,000","2,187,000","16.95K","0.66%"
"07/28/2022","2,260,000","2,151,000","2,328,000","2,109,000","16.05K","5.07%"
"07/27/2022","2,151,000","1,936,000","2,157,000","1,903,000","28.41K","11.16%"
"07/26/2022","1,935,000","1,925,000","1,941,000","1,815,000","15.57K","0.62%"
"07/25/2022","1,923,000","2,108,000","2,126,000","1,922,000","18.14K","-8.78%"
"07/24/2022","2,108,000","2,050,000","2,183,000","2,047,000","7.09K","2.83%"
"07/23/2022","2,050,000","2,036,000","2,100,000","1,980,000","13.59K","0.84%"
"07/22/2022","2,033,000","2,070,000","2,164,000","2,013,000","9.76K","-1.79%"
"07/21/2022","2,070,000","1,997,000","2,108,000","1,935,000","8.18K","3.66%"
"07/20/2022","1,997,000","2,025,000","2,122,000","1,975,000","12.80K","-1.38%"
"07/19/2022","2,025,000","2,073,000","2,140,000","1,968,000","13.49K","-2.41%"
"07/18/2022","2,075,000","1,768,000","2,089,000","1,765,000","18.37K","17.36%"
"07/17/2022","1,768,000","1,781,000","1,819,000","1,747,000","9.10K","-0.73%"
"07/16/2022","1,781,000","1,624,000","1,870,000","1,581,000","15.50K","9.80%"
"07/15/2022","1,622,000","1,570,000","1,630,000","1,558,000","34.33K","3.31%"
"07/14/2022","1,570,000","1,467,000","1,596,000","1,424,000","14.44K","7.02%"
"07/13/2022","1,467,000","1,380,000","1,470,000","1,346,000","8.09K","6.30%"
"07/12/2022","1,380,000","1,453,000","1,454,000","1,377,000","8.17K","-5.02%"
"07/11/2022","1,453,000","1,530,000","1,536,000","1,450,000","8.07K","-5.03%"
"07/10/2022","1,530,000","1,589,000","1,593,000","1,517,000","3.91K","-3.71%"
"07/09/2022","1,589,000","1,590,000","1,606,000","1,577,000","1.99K","-0.13%"
"07/08/2022","1,591,000","1,609,000","1,650,000","1,567,000","6.37K","-1.24%"
"07/07/2022","1,611,000","1,555,000","1,629,000","1,525,000","8.04K","3.60%"
"07/06/2022","1,555,000","1,493,000","1,575,000","1,467,000","17.26K","4.15%"
"07/05/2022","1,493,000","1,501,000","1,538,000","1,431,000","16.83K","-0.67%"
"07/04/2022","1,503,000","1,414,000","1,513,000","1,379,000","9.05K","6.29%"
"07/03/2022","1,414,000","1,408,000","1,431,000","1,383,000","3.65K","0.43%"
"07/02/2022","1,408,000","1,402,000","1,424,000","1,362,000","4.16K","0.50%"
"07/01/2022","1,401,000","1,396,000","1,447,000","1,366,000","6.26K","0.36%"
"06/30/2022","1,396,000","1,451,000","1,458,000","1,326,000","8.17K","-3.79%"
"06/29/2022","1,451,000","1,498,000","1,507,000","1,431,000","8.28K","-3.14%"
"06/28/2022","1,498,000","1,552,000","1,600,000","1,492,000","10.76K","-3.48%"
"06/27/2022","1,552,000","1,562,000","1,603,000","1,530,000","8.57K","-0.58%"
"06/26/2022","1,561,000","1,607,000","1,658,000","1,559,000","9.19K","-2.86%"
"06/25/2022","1,607,000","1,594,000","1,628,000","1,539,000","7.51K","0.82%"
"06/24/2022","1,594,000","1,486,000","1,615,000","1,467,000","8.25K","7.27%"
"06/23/2022","1,486,000","1,376,000","1,493,000","1,371,000","7.40K","7.99%"
"06/22/2022","1,376,000","1,468,000","1,469,000","1,371,000","10.09K","-6.27%"
"06/21/2022","1,468,000","1,461,000","1,536,000","1,440,000","9.30K","0.48%"
"06/20/2022","1,461,000","1,463,000","1,512,000","1,375,000","12.28K","-0.14%"
"06/19/2022","1,463,000","1,312,000","1,490,000","1,237,000","20.37K","11.42%"
"06/18/2022","1,313,000","1,429,000","1,446,000","1,194,000","38.96K","-8.18%"
"06/17/2022","1,430,000","1,404,000","1,460,000","1,379,000","7.02K","1.85%"
"06/16/2022","1,404,000","1,601,000","1,620,000","1,385,000","23.15K","-12.30%"
"06/15/2022","1,601,000","1,574,000","1,623,000","1,346,000","37.66K","1.72%"
"06/14/2022","1,574,000","1,571,000","1,637,000","1,409,000","8.60K","0.19%"
"06/13/2022","1,571,000","1,869,000","1,895,000","1,521,000","23.59K","-15.94%"
"06/12/2022","1,869,000","1,999,000","2,009,000","1,854,000","8.98K","-6.50%"
"06/11/2022","1,999,000","2,155,000","2,175,000","1,953,000","13.40K","-7.24%"
"06/10/2022","2,155,000","2,271,000","2,289,000","2,146,000","6.90K","-5.11%"
"06/09/2022","2,271,000","2,281,000","2,317,000","2,264,000","3.24K","-0.48%"
"06/08/2022","2,282,000","2,292,000","2,327,000","2,248,000","3.48K","-0.44%"
"06/07/2022","2,292,000","2,347,000","2,360,000","2,209,000","10.32K","-2.34%"
"06/06/2022","2,347,000","2,294,000","2,410,000","2,293,000","3.57K","2.27%"
"06/05/2022","2,295,000","2,292,000","2,314,000","2,257,000","3.04K","0.13%"
"06/04/2022","2,292,000","2,263,000","2,303,000","2,234,000","2.42K","1.28%"
"06/03/2022","2,263,000","2,307,000","2,315,000","2,214,000","3.49K","-1.91%"
"06/02/2022","2,307,000","2,309,000","2,333,000","2,261,000","7.19K","-0.09%"
"06/01/2022","2,309,000","2,436,000","2,474,000","2,257,000","11.37K","-5.21%"
"05/31/2022","2,436,000","2,495,000","2,515,000","2,421,000","5.51K","-2.36%"
"05/30/2022","2,495,000","2,303,000","2,517,000","2,289,000","9.04K","8.34%"
"05/29/2022","2,303,000","2,282,000","2,323,000","2,251,000","3.60K","0.83%"
"05/28/2022","2,284,000","2,219,000","2,301,000","2,213,000","12.94K","2.93%"
"05/27/2022","2,219,000","2,308,000","2,329,000","2,200,000","11.84K","-3.81%"
"05/26/2022","2,307,000","2,490,000","2,510,000","2,255,000","23.90K","-7.35%"
"05/25/2022","2,490,000","2,519,000","2,561,000","2,474,000","9.09K","-1.15%"
"05/24/2022","2,519,000","2,527,000","2,547,000","2,448,000","9.71K","-0.32%"
"05/23/2022","2,527,000","2,625,000","2,664,000","2,513,000","15.36K","-3.73%"
"05/22/2022","2,625,000","2,549,000","2,638,000","2,542,000","8.36K","2.98%"
"05/21/2022","2,549,000","2,532,000","2,564,000","2,511,000","6.16K","0.59%"
"05/20/2022","2,534,000","2,580,000","2,646,000","2,490,000","10.85K","-1.82%"
"05/19/2022","2,581,000","2,460,000","2,604,000","2,443,000","10.35K","4.96%"
"05/18/2022","2,459,000","2,685,000","2,703,000","2,453,000","14.93K","-8.42%"
"05/17/2022","2,685,000","2,647,000","2,727,000","2,602,000","12.77K","1.44%"
"05/16/2022","2,647,000","2,799,000","2,801,000","2,610,000","12.98K","-5.43%"
"05/15/2022","2,799,000","2,726,000","2,818,000","2,661,000","10.82K","2.68%"
"05/14/2022","2,726,000","2,675,000","2,755,000","2,602,000","21.50K","1.98%"
"05/13/2022","2,673,000","2,601,000","2,820,000","2,573,000","11.39K","2.77%"
"05/12/2022","2,601,000","2,828,000","2,947,000","2,389,000","17.08K","-8.03%"
"05/11/2022","2,828,000","3,085,000","3,257,000","2,766,000","22.19K","-8.36%"
"05/10/2022","3,086,000","3,007,000","3,221,000","2,941,000","23.13K","2.49%"
"05/09/2022","3,011,000","3,304,000","3,325,000","3,001,000","23.63K","-8.87%"
"05/08/2022","3,304,000","3,450,000","3,456,000","3,280,000","6.10K","-4.23%"
"05/07/2022","3,450,000","3,511,000","3,518,000","3,421,000","3.39K","-1.74%"
"05/06/2022","3,511,000","3,576,000","3,584,000","3,442,000","3.40K","-1.82%"
"05/05/2022","3,576,000","3,749,000","3,773,000","3,548,000","13.53K","-4.61%"
"05/04/2022","3,749,000","3,588,000","3,780,000","3,576,000","9.83K","4.49%"
"05/03/2022","3,588,000","3,664,000","3,672,000","3,561,000","7.33K","-2.15%"
"05/02/2022","3,667,000","3,624,000","3,688,000","3,574,000","8.55K","1.19%"
"05/01/2022","3,624,000","3,566,000","3,649,000","3,527,000","7.89K","1.57%"
"04/30/2022","3,568,000","3,629,000","3,652,000","3,560,000","5.41K","-1.68%"
"04/29/2022","3,629,000","3,736,000","3,746,000","3,597,000","10.20K","-2.86%"
"04/28/2022","3,736,000","3,675,000","3,779,000","3,647,000","10.40K","1.63%"
"04/27/2022","3,676,000","3,590,000","3,698,000","3,580,000","7.52K","2.40%"
"04/26/2022","3,590,000","3,767,000","3,793,000","3,545,000","7.28K","-4.75%"
"04/25/2022","3,769,000","3,675,000","3,794,000","3,551,000","4.07K","2.56%"
"04/24/2022","3,675,000","3,699,000","3,722,000","3,663,000","3.80K","-0.65%"
"04/23/2022","3,699,000","3,724,000","3,739,000","3,670,000","6.93K","-0.67%"
"04/22/2022","3,724,000","3,750,000","3,776,000","3,697,000","7.43K","-0.69%"
"04/21/2022","3,750,000","3,823,000","3,926,000","3,721,000","4.81K","-1.91%"
"04/20/2022","3,823,000","3,846,000","3,923,000","3,790,000","6.26K","-0.60%"
"04/19/2022","3,846,000","3,804,000","3,884,000","3,770,000","3.72K","1.10%"
"04/18/2022","3,804,000","3,754,000","3,824,000","3,625,000","7.92K","1.33%"
"04/17/2022","3,754,000","3,821,000","3,836,000","3,747,000","5.59K","-1.75%"
"04/16/2022","3,821,000","3,804,000","3,847,000","3,771,000","3.44K","0.45%"
"04/15/2022","3,804,000","3,774,000","3,809,000","3,746,000","3.57K","0.79%"
"04/14/2022","3,774,000","3,895,000","3,910,000","3,730,000","8.97K","-3.03%"
"04/13/2022","3,892,000","3,809,000","3,908,000","3,766,000","10.23K","2.18%"
"04/12/2022","3,809,000","3,762,000","3,875,000","3,707,000","11.33K","1.28%"
"04/11/2022","3,761,000","4,003,000","4,019,000","3,726,000","12.81K","-6.14%"
"04/10/2022","4,007,000","4,060,000","4,104,000","3,998,000","6.07K","-1.31%"
"04/09/2022","4,060,000","3,996,000","4,071,000","3,980,000","3.34K","1.60%"
"04/08/2022","3,996,000","3,997,000","4,113,000","3,980,000","3.56K","0.00%"
"04/07/2022","3,996,000","3,893,000","4,047,000","3,878,000","6.84K","2.65%"
"04/06/2022","3,893,000","4,204,000","4,206,000","3,887,000","10.95K","-7.44%"
"04/05/2022","4,206,000","4,312,000","4,335,000","4,200,000","7.80K","-2.44%"
"04/04/2022","4,311,000","4,299,000","4,330,000","4,188,000","8.02K","0.28%"
"04/03/2022","4,299,000","4,215,000","4,342,000","4,180,000","2.38K","1.99%"
"04/02/2022","4,215,000","4,220,000","4,289,000","4,190,000","5.01K","-0.12%"
"04/01/2022","4,220,000","3,999,000","4,228,000","3,938,000","8.33K","5.55%"
"03/31/2022","3,998,000","4,077,000","4,138,000","3,982,000","9.32K","-1.94%"
"03/30/2022","4,077,000","4,090,000","4,120,000","4,016,000","7.80K","-0.32%"
"03/29/2022","4,090,000","4,018,000","4,181,000","4,018,000","9.81K","1.79%"
"03/28/2022","4,018,000","3,937,000","4,107,000","3,912,000","9.34K","2.06%"
"03/27/2022","3,937,000","3,815,000","3,940,000","3,783,000","16.17K","3.14%"
"03/26/2022","3,817,000","3,773,000","3,819,000","3,747,000","1.94K","1.17%"
"03/25/2022","3,773,000","3,740,000","3,838,000","3,715,000","5.07K","0.88%"
"03/24/2022","3,740,000","3,691,000","3,769,000","3,653,000","10.41K","1.33%"
"03/23/2022","3,691,000","3,629,000","3,697,000","3,572,000","7.83K","1.74%"
"03/22/2022","3,628,000","3,533,000","3,690,000","3,530,000","5.66K","2.69%"
"03/21/2022","3,533,000","3,504,000","3,609,000","3,470,000","6.10K","0.83%"
"03/20/2022","3,504,000","3,583,000","3,595,000","3,456,000","7.82K","-2.12%"
"03/19/2022","3,580,000","3,574,000","3,625,000","3,529,000","3.54K","0.17%"
"03/18/2022","3,574,000","3,440,000","3,610,000","3,387,000","7.23K","3.90%"
"03/17/2022","3,440,000","3,405,000","3,460,000","3,361,000","4.06K","1.06%"
"03/16/2022","3,404,000","3,237,000","3,424,000","3,224,000","6.82K","5.16%"
"03/15/2022","3,237,000","3,210,000","3,291,000","3,142,000","8.28K","0.84%"
"03/14/2022","3,210,000","3,156,000","3,239,000","3,133,000","6.86K","1.71%"
"03/13/2022","3,156,000","3,208,000","3,239,000","3,135,000","5.29K","-1.62%"
"03/12/2022","3,208,000","3,188,000","3,251,000","3,182,000","2.67K","0.63%"
"03/11/2022","3,188,000","3,235,000","3,317,000","3,148,000","4.73K","-1.45%"
"03/10/2022","3,235,000","3,352,000","3,360,000","3,187,000","3.52K","-3.49%"
"03/09/2022","3,352,000","3,205,000","3,415,000","3,197,000","4.96K","4.59%"
"03/08/2022","3,205,000","3,105,000","3,253,000","3,097,000","4.16K","3.22%"
"03/07/2022","3,105,000","3,172,000","3,278,000","3,059,000","10.71K","-2.11%"
"03/06/2022","3,172,000","3,291,000","3,306,000","3,161,000","7.49K","-3.62%"
"03/05/2022","3,291,000","3,241,000","3,310,000","3,212,000","3.43K","1.54%"
"03/04/2022","3,241,000","3,457,000","3,459,000","3,206,000","7.31K","-6.25%"
"03/03/2022","3,457,000","3,588,000","3,605,000","3,405,000","8.73K","-3.65%"
"03/02/2022","3,588,000","3,603,000","3,671,000","3,534,000","5.65K","-0.42%"
"03/01/2022","3,603,000","3,531,000","3,670,000","3,472,000","7.80K","2.04%"
"02/28/2022","3,531,000","3,214,000","3,540,000","3,163,000","15.42K","9.86%"
"02/27/2022","3,214,000","3,395,000","3,452,000","3,160,000","11.79K","-5.33%"
"02/26/2022","3,395,000","3,375,000","3,475,000","3,333,000","5.42K","0.59%"
"02/25/2022","3,375,000","3,173,000","3,450,000","3,141,000","11.16K","6.30%"
"02/24/2022","3,175,000","3,144,000","3,300,000","2,848,000","21.04K","1.02%"
"02/23/2022","3,143,000","3,202,000","3,333,000","3,141,000","10.07K","-1.84%"
"02/22/2022","3,202,000","3,143,000","3,240,000","3,062,000","12.01K","1.91%"
"02/21/2022","3,142,000","3,214,000","3,350,000","3,128,000","14.94K","-2.21%"
"02/20/2022","3,213,000","3,381,000","3,384,000","3,163,000","6.59K","-4.97%"
"02/19/2022","3,381,000","3,404,000","3,456,000","3,285,000","1.30K","-0.68%"
"02/18/2022","3,404,000","3,518,000","3,576,000","3,365,000","9.39K","-3.24%"
"02/17/2022","3,518,000","3,782,000","3,820,000","3,489,000","10.87K","-6.98%"
"02/16/2022","3,782,000","3,837,000","3,844,000","3,705,000","7.74K","-1.48%"
"02/15/2022","3,839,000","3,556,000","3,850,000","3,532,000","9.47K","7.99%"
"02/14/2022","3,555,000","3,512,000","3,597,000","3,450,000","9.99K","1.22%"
"02/13/2022","3,512,000","3,568,000","3,600,000","3,468,000","7.71K","-1.57%"
"02/12/2022","3,568,000","3,578,000","3,629,000","3,487,000","6.95K","-0.28%"
"02/11/2022","3,578,000","3,744,000","3,796,000","3,504,000","13.49K","-4.48%"
"02/10/2022","3,746,000","3,910,000","3,947,000","3,740,000","15.04K","-4.22%"
"02/09/2022","3,911,000","3,801,000","3,940,000","3,720,000","9.20K","2.89%"
"02/08/2022","3,801,000","3,826,000","3,926,000","3,685,000","13.24K","-0.65%"
"02/07/2022","3,826,000","3,732,000","3,878,000","3,670,000","10.81K","2.52%"
"02/06/2022","3,732,000","3,691,000","3,750,000","3,615,000","7.18K","1.11%"
"02/05/2022","3,691,000","3,644,000","3,750,000","3,608,000","6.79K","1.37%"
"02/04/2022","3,641,000","3,300,000","3,645,000","3,276,000","13.59K","10.33%"
"02/03/2022","3,300,000","3,298,000","3,363,000","3,178,000","10.66K","0.06%"
"02/02/2022","3,298,000","3,443,000","3,457,000","3,252,000","13.67K","-4.21%"
"02/01/2022","3,443,000","3,296,000","3,456,000","3,287,000","12.89K","4.46%"
"01/31/2022","3,296,000","3,239,000","3,326,000","3,077,000","11.02K","1.76%"
"01/30/2022","3,239,000","3,221,000","3,271,000","3,166,000","5.09K","0.65%"
"01/29/2022","3,218,000","3,141,000","3,248,000","3,118,000","8.54K","2.45%"
"01/28/2022","3,141,000","2,986,000","3,155,000","2,925,000","10.60K","5.19%"
"01/27/2022","2,986,000","3,012,000","3,085,000","2,875,000","16.10K","-0.86%"
"01/26/2022","3,012,000","2,983,000","3,316,000","2,940,000","29.72K","0.94%"
"01/25/2022","2,984,000","2,976,000","3,038,000","2,857,000","20.34K","0.27%"
"01/24/2022","2,976,000","3,102,000","3,103,000","2,677,000","24.94K","-4.09%"
"01/23/2022","3,103,000","2,991,000","3,130,000","2,928,000","12.93K","3.78%"
"01/22/2022","2,990,000","3,186,000","3,240,000","2,881,000","13.63K","-6.15%"
"01/21/2022","3,186,000","3,666,000","3,688,000","3,089,000","29.17K","-13.09%"
"01/20/2022","3,666,000","3,716,000","3,931,000","3,650,000","15.12K","-1.35%"
"01/19/2022","3,716,000","3,814,000","3,835,000","3,687,000","3.96K","-2.57%"
"01/18/2022","3,814,000","3,914,000","3,935,000","3,744,000","9.59K","-2.58%"
"01/17/2022","3,915,000","4,047,000","4,060,000","3,836,000","4.21K","-3.26%"
"01/16/2022","4,047,000","4,036,000","4,093,000","3,990,000","4.44K","0.27%"
"01/15/2022","4,036,000","4,013,000","4,077,000","3,972,000","3.36K","0.57%"
"01/14/2022","4,013,000","3,940,000","4,050,000","3,896,000","2.79K","1.96%"
"01/13/2022","3,936,000","4,096,000","4,138,000","3,931,000","13.01K","-3.91%"
"01/12/2022","4,096,000","3,967,000","4,136,000","3,913,000","5.01K","3.25%"
"01/11/2022","3,967,000","3,774,000","3,977,000","3,728,000","9.26K","5.11%"
"01/10/2022","3,774,000","3,890,000","3,914,000","3,605,000","8.90K","-2.98%"
"01/09/2022","3,890,000","3,855,000","3,953,000","3,802,000","5.81K","0.91%"
"01/08/2022","3,855,000","3,948,000","4,009,000","3,760,000","7.55K","-2.36%"
"01/07/2022","3,948,000","4,210,000","4,220,000","3,843,000","6.13K","-6.22%"
"01/06/2022","4,210,000","4,378,000","4,400,000","4,082,000","4.59K","-3.84%"
"01/05/2022","4,378,000","4,621,000","4,669,000","4,237,000","12.71K","-5.26%"
"01/04/2022","4,621,000","4,587,000","4,730,000","4,519,000","4.51K","0.74%"
"01/03/2022","4,587,000","4,656,000","4,672,000","4,509,000","3.78K","-1.48%"
"01/02/2022","4,656,000","4,577,000","4,677,000","4,545,000","4.11K","1.68%"
"01/01/2022","4,579,000","4,506,000","4,584,000","4,505,000","3.81K","1.62%"
"12/31/2021","4,506,000","4,499,000","4,630,000","4,440,000","5.13K","0.16%"
"12/30/2021","4,499,000","4,452,000","4,578,000","4,401,000","8.73K","1.08%"
"12/29/2021","4,451,000","4,644,000","4,677,000","4,418,000","12.75K","-4.16%"
"12/28/2021","4,644,000","4,886,000","4,889,000","4,636,000","6.19K","-4.95%"
"12/27/2021","4,886,000","4,915,000","4,954,000","4,863,000","3.80K","-0.59%"
"12/26/2021","4,915,000","4,962,000","4,974,000","4,889,000","3.53K","-0.95%"
"12/25/2021","4,962,000","4,929,000","4,996,000","4,899,000","3.08K","0.67%"
"12/24/2021","4,929,000","4,972,000","5,016,000","4,913,000","4.34K","-0.88%"
"12/23/2021","4,973,000","4,881,000","5,000,000","4,794,000","8.17K","1.91%"
"12/22/2021","4,880,000","4,923,000","4,975,000","4,850,000","4.59K","-0.87%"
"12/21/2021","4,923,000","4,852,000","4,977,000","4,807,000","5.11K","1.51%"
"12/20/2021","4,850,000","4,895,000","4,934,000","4,688,000","7.51K","-0.92%"
"12/19/2021","4,895,000","4,922,000","4,985,000","4,851,000","4.77K","-0.55%"
"12/18/2021","4,922,000","4,863,000","4,951,000","4,727,000","3.90K","1.19%"
"12/17/2021","4,864,000","4,947,000","4,985,000","4,665,000","10.65K","-1.70%"
"12/16/2021","4,948,000","5,021,000","5,106,000","4,937,000","8.48K","-1.45%"
"12/15/2021","5,021,000","4,770,000","5,119,000","4,636,000","13.74K","5.26%"
"12/14/2021","4,770,000","4,731,000","4,820,000","4,555,000","10.44K","0.82%"
"12/13/2021","4,731,000","5,114,000","5,122,000","4,650,000","13.76K","-7.49%"
"12/12/2021","5,114,000","5,083,000","5,170,000","4,992,000","4.68K","0.69%"
"12/11/2021","5,079,000","4,942,000","5,091,000","4,890,000","4.99K","2.77%"
"12/10/2021","4,942,000","5,110,000","5,240,000","4,932,000","8.97K","-3.31%"
"12/09/2021","5,111,000","5,453,000","5,493,000","5,095,000","6.87K","-6.27%"
"12/08/2021","5,453,000","5,368,000","5,470,000","5,250,000","6.22K","1.58%"
"12/07/2021","5,368,000","5,388,000","5,475,000","5,294,000","7.40K","-0.50%"
"12/06/2021","5,395,000","5,246,000","5,416,000","4,910,000","9.68K","2.84%"
"12/05/2021","5,246,000","5,197,000","5,356,000","5,044,000","8.11K","0.94%"
"12/04/2021","5,197,000","5,352,000","5,352,000","4,610,000","8.63K","-2.90%"
"12/03/2021","5,352,000","5,609,000","5,740,000","5,263,000","9.98K","-4.58%"
"12/02/2021","5,609,000","5,676,000","5,737,000","5,521,000","4.15K","-1.18%"
"12/01/2021","5,676,000","5,728,000","5,880,000","5,642,000","1.98K","-0.91%"
"11/30/2021","5,728,000","5,548,000","5,868,000","5,427,000","12.67K","3.24%"
"11/29/2021","5,548,000","5,424,000","5,561,000","5,383,000","7.83K","2.27%"
"11/28/2021","5,425,000","5,248,000","5,448,000","5,100,000","8.88K","3.37%"
"11/27/2021","5,248,000","5,139,000","5,318,000","5,110,000","6.52K","2.12%"
"11/26/2021","5,139,000","5,607,000","5,650,000","5,060,000","9.52K","-8.35%"
"11/25/2021","5,607,000","5,355,000","5,650,000","5,319,000","8.91K","4.71%"
"11/24/2021","5,355,000","5,398,000","5,440,000","5,236,000","9.52K","-0.80%"
"11/23/2021","5,398,000","5,118,000","5,450,000","5,083,000","8.73K","5.49%"
"11/22/2021","5,117,000","5,303,000","5,337,000","5,070,000","11.42K","-3.51%"
"11/21/2021","5,303,000","5,450,000","5,468,000","5,284,000","4.92K","-2.72%"
"11/20/2021","5,451,000","5,310,000","5,487,000","5,223,000","7.77K","2.66%"
"11/19/2021","5,310,000","4,945,000","5,327,000","4,924,000","5.76K","7.38%"
"11/18/2021","4,945,000","5,257,000","5,318,000","4,895,000","16.35K","-5.95%"
"11/17/2021","5,258,000","5,177,000","5,266,000","5,000,000","8.08K","1.56%"
"11/16/2021","5,177,000","5,562,000","5,562,000","5,128,000","9.71K","-6.92%"
"11/15/2021","5,562,000","5,606,000","5,745,000","5,533,000","6.55K","-0.78%"
"11/14/2021","5,606,000","5,616,000","5,679,000","5,500,000","5.45K","-0.18%"
"11/13/2021","5,616,000","5,687,000","5,729,000","5,578,000","3.49K","-1.25%"
"11/12/2021","5,687,000","5,745,000","5,814,000","5,541,000","7.47K","-1.01%"
"11/11/2021","5,745,000","5,670,000","5,793,000","5,596,000","5.57K","1.25%"
"11/10/2021","5,674,000","5,706,000","5,816,000","5,545,000","15.82K","-0.56%"
"11/09/2021","5,706,000","5,802,000","5,814,000","5,681,000","7.74K","-1.65%"
"11/08/2021","5,802,000","5,589,000","5,814,000","5,589,000","7.81K","3.77%"
"11/07/2021","5,591,000","5,476,000","5,610,000","5,466,000","4.44K","2.10%"
"11/06/2021","5,476,000","5,440,000","5,490,000","5,328,000","5.97K","0.62%"
"11/05/2021","5,442,000","5,444,000","5,477,000","5,381,000","6.28K","-0.04%"
"11/04/2021","5,444,000","5,466,000","5,476,000","5,350,000","9.44K","-0.42%"
"11/03/2021","5,467,000","5,383,000","5,495,000","5,259,000","10.43K","1.64%"
"11/02/2021","5,379,000","5,136,000","5,395,000","5,092,000","10.84K","4.73%"
"11/01/2021","5,136,000","5,075,000","5,200,000","4,950,000","7.56K","1.18%"
"10/31/2021","5,076,000","5,140,000","5,239,000","5,000,000","7.58K","-1.25%"
"10/30/2021","5,140,000","5,298,000","5,309,000","5,080,000","10.87K","-2.89%"
"10/29/2021","5,293,000","5,160,000","5,342,000","5,134,000","15.54K","2.58%"
"10/28/2021","5,160,000","4,807,000","5,160,000","4,755,000","16.32K","7.37%"
"10/27/2021","4,806,000","4,997,000","5,172,000","4,800,000","12.62K","-3.92%"
"10/26/2021","5,002,000","5,102,000","5,138,000","4,980,000","12.32K","-1.98%"
"10/25/2021","5,103,000","4,995,000","5,114,000","4,981,000","9.16K","2.10%"
"10/24/2021","4,998,000","5,090,000","5,110,000","4,884,000","10.75K","-1.81%"
"10/23/2021","5,090,000","4,863,000","5,098,000","4,823,000","9.97K","4.69%"
"10/22/2021","4,862,000","4,958,000","5,080,000","4,782,000","13.81K","-1.94%"
"10/21/2021","4,958,000","5,019,000","5,274,000","4,912,000","14.85K","-1.24%"
"10/20/2021","5,020,000","4,745,000","5,030,000","4,686,000","15.53K","5.77%"
"10/19/2021","4,746,000","4,627,000","4,754,000","4,608,000","10.92K","2.64%"
"10/18/2021","4,624,000","4,747,000","4,787,000","4,543,000","9.57K","-2.59%"
"10/17/2021","4,747,000","4,705,000","4,796,000","4,558,000","13.35K","0.89%"
"10/16/2021","4,705,000","4,751,000","4,843,000","4,680,000","8.76K","-0.97%"
"10/15/2021","4,751,000","4,611,000","4,763,000","4,557,000","11.86K","3.04%"
"10/14/2021","4,611,000","4,388,000","4,641,000","4,367,000","11.64K","5.08%"
"10/13/2021","4,388,000","4,315,000","4,397,000","4,204,000","5.02K","1.67%"
"10/12/2021","4,316,000","4,375,000","4,375,000","4,225,000","4.63K","-1.35%"
"10/11/2021","4,375,000","4,232,000","4,425,000","4,191,000","4.90K","3.40%"
"10/10/2021","4,231,000","4,363,000","4,392,000","4,226,000","5.74K","-3.03%"
"10/09/2021","4,363,000","4,356,000","4,435,000","4,332,000","3.06K","0.21%"
"10/08/2021","4,354,000","4,365,000","4,465,000","4,320,000","3.68K","-0.25%"
"10/07/2021","4,365,000","4,337,000","4,428,000","4,226,000","4.85K","0.62%"
"10/06/2021","4,338,000","4,219,000","4,393,000","4,067,000","11.23K","2.80%"
"10/05/2021","4,220,000","4,126,000","4,263,000","4,086,000","7.50K","2.28%"
"10/04/2021","4,126,000","4,147,000","4,160,000","3,996,000","8.75K","-0.51%"
"10/03/2021","4,147,000","4,128,000","4,209,000","4,062,000","7.28K","0.46%"
"10/02/2021","4,128,000","4,012,000","4,200,000","3,964,000","8.66K","2.89%"
"10/01/2021","4,012,000","3,664,000","4,024,000","3,638,000","8.72K","9.50%"
"09/30/2021","3,664,000","3,489,000","3,704,000","3,474,000","7.61K","5.02%"
"09/29/2021","3,489,000","3,437,000","3,588,000","3,412,000","8.81K","1.51%"
"09/28/2021","3,437,000","3,593,000","3,625,000","3,422,000","11.32K","-4.34%"
"09/27/2021","3,593,000","3,741,000","3,834,000","3,585,000","7.98K","-3.96%"
"09/26/2021","3,741,000","3,582,000","3,796,000","3,395,000","7.89K","4.44%"
"09/25/2021","3,582,000","3,567,000","3,603,000","3,429,000","7.51K","0.42%"
